Date,Open,High,Low,Close,Adj Close,Volume
2017-05-26,241.539993,243.380005,240.639999,243.360001,216.833771,242589800
2017-06-02,243.419998,244.350006,242.830002,243.779999,217.208008,303835300
2017-06-09,244.089996,245.009995,241.949997,243.770004,217.199066,423498700
2017-06-16,242.770004,244.729996,241.630005,242.839996,216.370468,306709000
2017-06-23,242.910004,244.380005,239.960007,241.350006,216.091507,382927300
2017-06-30,242.279999,243.380005,240.339996,240.550003,215.375275,245802900
2017-07-07,241.210007,244.550003,240.559998,244.419998,218.840302,244072200
2017-07-14,244.419998,247.419998,244.309998,247.100006,221.239761,234706600
2017-07-21,246.440002,248.000000,245.679993,247.199997,221.329269,302220700
2017-07-28,246.649994,247.600006,246.130005,246.960007,221.114410,259044700
2017-08-04,247.520004,248.910004,243.699997,243.759995,218.249298,337018300
2017-08-11,244.020004,247.570007,243.089996,243.089996,217.649414,388610400
2017-08-18,242.899994,245.619995,241.830002,243.990005,218.455261,366303300
2017-08-25,244.899994,247.770004,242.929993,247.490005,221.588959,321981900
2017-09-01,247.919998,248.330002,244.949997,246.869995,221.033844,269357400
2017-09-08,246.539993,250.320007,246.300003,250.089996,223.916824,346767900
2017-09-15,248.690002,250.190002,248.570007,249.389999,223.290085,296561200
2017-09-22,249.050003,250.490005,248.080002,250.350006,225.262054,288140600
2017-09-29,250.339996,254.679993,250.130005,254.660004,229.140137,330887600
2017-10-06,254.149994,255.059998,253.649994,254.639999,229.122101,254245900
2017-10-13,255.139999,255.949997,254.350006,255.789993,230.156921,227375200
2017-10-20,256.700012,257.510010,254.000000,255.619995,230.003891,393540900
2017-10-27,256.470001,258.429993,255.630005,257.589996,231.776474,310805200
2017-11-03,257.769989,259.350006,256.359985,258.170013,232.298386,312299600
2017-11-10,257.730011,259.040009,255.630005,258.619995,232.703278,320117000
2017-11-17,258.220001,260.200012,257.769989,259.760010,233.729034,238042500
2017-11-24,260.320007,266.049988,260.000000,265.010010,238.452942,384509600
2017-12-01,264.760010,266.799988,260.760010,264.070007,237.607162,489543200
2017-12-08,265.160004,267.559998,264.029999,265.660004,239.037781,448409300
2017-12-15,265.450012,268.600006,265.390015,267.579987,240.765381,454430600
2017-12-22,267.600006,267.920013,266.890015,267.869995,242.258286,226832400
2017-12-29,268.529999,272.160004,266.640015,271.609985,245.640717,353369900
2018-01-05,272.510010,276.119995,271.950012,276.119995,249.719543,330033000
2018-01-12,276.420013,280.089996,276.079987,279.140015,252.450806,411358000
2018-01-19,279.799988,284.700012,279.140015,283.299988,256.212982,548730600
2018-01-26,284.250000,286.630005,280.679993,281.579987,254.657486,528125100
2018-02-02,280.079987,280.230011,257.589996,257.630005,232.997406,1236709000
2018-02-09,260.799988,273.040009,252.919998,273.029999,246.924927,740460900
2018-02-16,272.320007,275.320007,269.640015,270.399994,244.546432,456184800
2018-02-23,271.790009,278.920013,266.000000,267.700012,242.104630,577119900
2018-03-02,265.799988,274.239990,264.820007,274.100006,247.892685,469568500
2018-03-09,275.700012,280.410004,274.429993,275.000000,248.706558,466847100
2018-03-16,274.500000,275.390015,263.359985,263.670013,238.459930,496804900
2018-03-23,264.170013,266.769989,257.829987,263.149994,238.942810,713486200
2018-03-30,262.549988,266.640015,254.669998,265.640015,241.203781,512611100
2018-04-06,263.420013,267.000000,258.000000,265.929993,241.467087,548523800
2018-04-13,267.410004,271.299988,264.010010,268.890015,244.154770,348126300
2018-04-20,268.809998,269.059998,260.850006,266.309998,241.812042,449969400
2018-04-27,267.000000,267.890015,259.049988,262.619995,238.461517,436119700
2018-05-04,261.519989,272.390015,261.149994,272.019989,246.996841,345756200
2018-05-11,272.160004,274.079987,270.029999,272.010010,246.987778,312177200
2018-05-18,271.619995,274.250000,270.779999,272.799988,247.705048,316098300
2018-05-25,272.149994,273.109985,267.760010,270.940002,246.016190,335481700
2018-06-01,272.410004,278.279999,272.329987,277.369995,251.854630,303480200
2018-06-08,276.850006,279.480011,276.660004,278.730011,253.089661,359529400
2018-06-15,276.600006,277.510010,273.529999,274.239990,249.012619,395337600
2018-06-22,275.660004,275.790009,268.489990,270.890015,247.075302,443061300
2018-06-29,272.119995,273.660004,269.239990,273.109985,249.100113,260260300
2018-07-06,273.140015,279.429993,272.709991,279.369995,254.809753,306190300
2018-07-13,279.170013,281.179993,278.410004,280.000000,255.384354,254738100
2018-07-20,279.769989,284.369995,279.059998,283.339996,258.430786,334214600
2018-07-27,283.709991,283.820007,279.160004,282.390015,257.564240,326361400
2018-08-03,282.529999,286.010010,282.329987,285.070007,260.008575,214364500
2018-08-10,283.450012,285.040009,280.160004,284.059998,259.087494,359544200
2018-08-17,283.829987,287.309998,283.369995,285.790009,260.665344,266896200
2018-08-24,286.440002,291.739990,286.380005,290.299988,264.778870,284218300
2018-08-31,289.839996,290.809998,287.000000,288.160004,262.827026,262097500
2018-09-07,286.980011,291.040009,286.709991,290.829987,265.262299,285111200
2018-09-14,291.059998,293.940002,289.029999,293.579987,267.770569,334695500
2018-09-21,293.089996,293.220001,289.410004,290.690002,265.134583,342248500
2018-09-28,289.989990,293.209991,287.660004,289.440002,265.189453,355669000
2018-10-05,289.690002,290.269989,270.359985,272.170013,249.366531,757604400
2018-10-12,276.769989,281.149994,272.369995,276.399994,253.242126,648889500
2018-10-19,277.130005,279.299988,264.700012,270.079987,247.451569,684538300
2018-10-26,265.920013,273.730011,259.850006,273.510010,250.594238,747231000
2018-11-02,274.750000,281.220001,269.589996,280.500000,256.998566,416679500
2018-11-09,279.029999,279.239990,267.010010,273.019989,250.145264,557100100
2018-11-16,271.790009,274.750000,263.149994,265.019989,242.815552,441314700
2018-11-23,263.179993,275.549988,263.070007,273.980011,251.024887,408267700
2018-11-30,273.809998,280.399994,262.440002,269.839996,247.231689,583551900
2018-12-07,269.459991,271.220001,258.619995,265.369995,243.136215,628608600
2018-12-14,262.959991,264.029999,244.649994,247.169998,226.461105,884014700
2018-12-21,246.740005,249.710007,233.759995,248.070007,227.285675,807409900
2018-12-28,249.580002,251.399994,243.669998,244.210007,225.055695,568465500
2019-01-04,247.589996,259.160004,247.169998,258.880005,238.575119,540111000
2019-01-11,257.679993,263.920013,256.410004,262.959991,242.335052,403729700
2019-01-18,264.980011,266.980011,260.660004,263.549988,242.878784,388665900
2019-01-25,265.609985,270.470001,261.790009,269.929993,248.758438,445119200
2019-02-01,270.149994,273.440002,268.290009,270.140015,248.951920,379909900
2019-02-08,268.750000,275.929993,267.829987,274.380005,252.859451,364592100
2019-02-15,276.359985,278.920013,276.130005,277.420013,255.660950,297035000
2019-02-22,278.109985,281.309998,277.399994,278.679993,256.822021,330179300
2019-03-01,280.440002,281.869995,274.070007,275.010010,253.439926,414414600
2019-03-08,272.940002,282.380005,272.420013,281.160004,259.107574,378719800
2019-03-15,280.540009,285.179993,280.320007,284.730011,262.397552,397936500
2019-03-22,283.220001,283.799988,277.640015,280.709991,259.832306,404823600
2019-03-29,282.390015,287.760010,281.140015,287.179993,265.821167,317115800
2019-04-05,287.920013,288.910004,286.700012,288.209991,266.774567,286024900
2019-04-12,290.000000,291.429993,288.260010,290.019989,268.449951,298454500
2019-04-19,289.170013,293.160004,289.070007,292.049988,270.329010,200570500
2019-04-26,292.100006,294.950012,289.519989,291.179993,269.523712,325927900
2019-05-03,292.820007,294.339996,283.299988,286.660004,265.339813,503511100
2019-05-10,285.619995,289.209991,279.929993,287.700012,266.302521,467429000
2019-05-17,285.140015,288.600006,280.570007,282.140015,261.156006,358294000
2019-05-24,283.739990,284.200012,276.709991,279.029999,258.277313,292794200
2019-05-31,276.200012,285.549988,273.089996,284.799988,263.618103,401122800
2019-06-07,285.929993,291.399994,285.739990,289.579987,268.042664,289754100
2019-06-14,289.260010,296.309998,288.410004,295.859985,273.855560,372209600
2019-06-21,294.130005,295.519989,290.350006,291.500000,269.819824,304861000
2019-06-28,292.579987,298.820007,292.010010,298.799988,277.922119,240459900
2019-07-05,297.440002,299.660004,295.480011,299.309998,278.396454,247895000
2019-07-12,299.850006,301.130005,296.700012,298.829987,277.949890,198305000
2019-07-19,300.040009,301.440002,296.980011,300.000000,279.038269,249488500
2019-07-26,300.760010,302.230011,293.959991,294.839996,274.238770,375951400
2019-08-02,293.850006,294.119995,281.720001,293.619995,273.104034,644493000
2019-08-09,292.579987,294.149994,282.390015,284.649994,264.760803,488736100
2019-08-16,286.480011,293.929993,284.709991,292.359985,271.932007,289377600
2019-08-23,290.920013,293.160004,283.470001,292.579987,272.136688,405850300
2019-08-30,294.220001,298.829987,289.269989,297.820007,277.010559,262148000
2019-09-06,298.170013,302.459991,295.970001,301.290009,280.238098,300521500
2019-09-13,301.779999,302.630005,298.239990,301.079987,280.042786,311707800
2019-09-20,300.359985,300.670013,294.329987,297.000000,276.247864,355944900
2019-09-27,297.829987,298.459991,284.820007,290.420013,271.375061,432469700
2019-10-04,291.140015,295.260010,288.489990,293.239990,274.010162,338065500
2019-10-11,296.269989,300.239990,295.570007,299.279999,279.654083,280534500
2019-10-18,298.690002,301.070007,297.029999,300.369995,280.672546,221752600
2019-10-25,299.739990,304.549988,299.679993,303.329987,283.438446,250335000
2019-11-01,304.920013,309.649994,304.739990,308.179993,287.970398,275441000
2019-11-08,307.799988,309.989990,307.029999,309.549988,289.250610,236451600
2019-11-15,311.019989,312.690002,309.059998,310.269989,289.923340,313127200
2019-11-22,311.089996,315.480011,309.850006,315.480011,294.791656,175511000
2019-11-29,314.859985,315.130005,307.130005,312.019989,291.558594,276091200
2019-12-06,314.119995,317.989990,312.809998,317.130005,296.333466,286234000
2019-12-13,316.869995,320.980011,316.019989,320.899994,299.856232,358794800
2019-12-20,320.459991,322.950012,319.390015,322.940002,301.762482,251313300
2019-12-27,323.739990,324.890015,320.149994,324.869995,305.058411,208486400
2020-01-03,321.160004,326.730011,320.359985,326.649994,306.729858,290629300
2020-01-10,327.290009,330.920013,325.200012,330.920013,310.739471,289055800
2020-01-17,331.700012,332.950012,329.410004,331.720001,311.490662,274466300
2020-01-24,332.440002,332.529999,322.660004,327.679993,307.697083,364855600
2020-01-31,327.000000,334.190002,320.730011,333.980011,313.612915,361812600
2020-02-07,332.820007,338.119995,331.190002,337.059998,316.505035,259568500
2020-02-14,337.510010,339.079987,333.679993,336.950012,316.401764,244786500
2020-02-21,335.470001,335.809998,297.510010,297.510010,279.366913,972917100
2020-02-28,288.700012,313.839996,285.540009,302.459991,284.015015,1286798700
2020-03-06,293.149994,298.779999,247.679993,248.110001,232.979507,1462065600
2020-03-13,263.089996,271.480011,228.020004,240.509995,225.842972,1505795700
2020-03-20,242.529999,262.799988,218.259995,261.200012,245.271255,1465741600
2020-03-27,253.270004,263.329987,243.899994,251.830002,237.863159,957806800
2020-04-03,250.759995,281.200012,245.220001,278.200012,262.770721,868823300
2020-04-10,277.140015,284.899994,271.410004,279.100006,263.620758,502555800
2020-04-17,285.380005,287.299988,272.019989,279.079987,263.601837,570841100
2020-04-24,280.730011,294.880005,278.500000,290.480011,274.369629,509877100
2020-05-01,285.309998,290.660004,279.130005,287.679993,271.724915,434506100
2020-05-08,291.089996,294.239990,272.989990,284.970001,269.165131,518536400
2020-05-15,282.369995,297.869995,281.339996,294.880005,278.525513,490195000
2020-05-22,294.570007,306.839996,293.220001,302.970001,286.166840,348132200
2020-05-29,302.459991,313.220001,299.470001,311.359985,294.091522,417478300
2020-06-05,317.230011,323.410004,300.010010,300.609985,283.937714,605889500
2020-06-12,308.239990,315.640015,296.739990,311.779999,294.488220,632316700
2020-06-19,314.170013,314.500000,301.279999,307.350006,290.303986,500951700
2020-06-26,306.160004,315.700012,298.929993,312.230011,296.211090,462869800
2020-07-03,316.369995,317.679993,310.679993,314.380005,298.250793,282616600
2020-07-10,314.309998,323.040009,312.000000,320.790009,304.331940,396023900
2020-07-17,321.880005,327.230011,319.739990,322.959991,306.390564,309906800
2020-07-24,320.950012,325.730011,319.250000,323.959991,307.339294,289870500
2020-07-31,325.899994,334.459991,321.329987,334.329987,317.177246,266359700
2020-08-07,333.279999,338.279999,332.010010,336.829987,319.548981,266782000
2020-08-14,336.410004,339.609985,335.220001,338.279999,320.924591,231737300
2020-08-21,337.920013,349.899994,337.549988,348.329987,330.458984,250983000
2020-08-28,349.440002,358.750000,342.589996,345.390015,327.669830,387147900
2020-09-04,346.130005,347.829987,332.850006,333.890015,316.759796,435653400
2020-09-11,335.820007,343.059998,331.000000,335.839996,318.609802,376826100
2020-09-18,335.369995,335.489990,319.799988,323.500000,306.902863,438734300
2020-09-25,322.579987,338.739990,321.640015,337.040009,321.028137,379737800
2020-10-02,331.700012,343.850006,331.190002,343.779999,327.447906,327515200
2020-10-09,345.559998,354.019989,343.130005,347.500000,330.991180,331258200
2020-10-16,348.959991,350.750000,340.649994,344.609985,328.238556,336953700
2020-10-23,345.929993,345.989990,325.089996,329.980011,314.303558,424303000
2020-10-30,328.279999,352.190002,322.600006,350.239990,333.601044,508649200
2020-11-06,349.929993,364.380005,347.649994,353.209991,336.429993,459024400
2020-11-13,355.269989,362.779999,354.149994,357.779999,340.782867,334076500
2020-11-20,357.500000,363.809998,354.869995,362.660004,345.431000,241394700
2020-11-27,363.839996,368.190002,359.170013,366.690002,349.269501,295427200
2020-12-04,367.320007,371.049988,364.429993,366.730011,349.307617,273986800
2020-12-11,364.899994,372.459991,363.260010,372.239990,354.555847,313320100
2020-12-18,370.970001,378.459991,362.029999,369.000000,351.469788,353537300
2020-12-25,371.739990,374.660004,370.829987,373.880005,357.635986,220656900
2021-01-01,375.309998,379.899994,364.820007,379.100006,362.629181,353401500
2021-01-08,380.589996,381.489990,376.359985,378.459991,362.016998,270552300
2021-01-15,376.720001,384.950012,373.700012,384.239990,367.545837,268069500
2021-01-22,382.250000,385.850006,372.010010,377.630005,361.223053,383477000
2021-01-29,375.630005,386.239990,368.269989,386.190002,369.411133,366603100
2021-02-05,388.200012,392.279999,386.140015,390.709991,373.734711,224653800
2021-02-12,389.850006,394.170013,387.739990,390.720001,373.744324,213569100
2021-02-19,392.070007,392.380005,380.200012,382.329987,365.718842,477043700
2021-02-26,384.350006,390.920013,371.880005,376.700012,360.333527,641018900
2021-03-05,380.459991,395.649994,372.640015,393.529999,376.432281,584966800
2021-03-12,392.070007,398.119995,390.750000,391.480011,374.471313,425111700
2021-03-19,389.880005,394.070007,383.899994,389.700012,372.768646,491806900
2021-03-26,390.929993,400.670013,390.290009,400.609985,384.459747,511196000
2021-04-02,403.459991,408.579987,403.380005,408.519989,392.050842,267405200
2021-04-09,408.390015,416.160004,408.260010,415.869995,399.104584,296250200
2021-04-16,417.250000,417.910004,410.589996,412.269989,395.649719,406763400
2021-04-23,412.869995,420.720001,412.790009,420.059998,403.125610,306477900
2021-04-30,417.630005,419.839996,411.670013,419.070007,402.175537,389730100
2021-05-07,419.890015,422.820007,404.000000,410.279999,393.739868,507679200
2021-05-14,413.209991,417.489990,405.329987,415.279999,398.538361,391630300
2021-05-21,416.869995,420.720001,414.450012,419.290009,402.386688,285203100
2021-05-28,420.970001,422.720001,416.279999,418.769989,401.887634,219972700
2021-06-04,420.750000,424.630005,418.839996,423.609985,406.532471,254084500
2021-06-11,424.200012,425.459991,419.320007,421.970001,404.958588,310773600
2021-06-18,417.089996,425.549988,414.700012,425.100006,407.962463,343754300
2021-06-25,425.899994,430.600006,425.549988,430.429993,414.428986,265528500
2021-07-02,431.670013,434.760010,427.519989,430.920013,414.900757,287552800
2021-07-09,432.529999,437.920013,430.709991,434.750000,418.588379,301296300
2021-07-16,436.010010,436.059998,421.970001,435.459991,419.272034,436072800
2021-07-23,437.519989,441.799988,435.989990,440.649994,424.269043,274790600
2021-07-30,437.910004,441.850006,436.100006,441.760010,425.337799,271490300
2021-08-06,442.100006,445.260010,441.309998,445.109985,428.563232,214435600
2021-08-13,445.589996,447.109985,436.119995,439.859985,423.508392,388048300
2021-08-20,440.230011,449.459991,439.709991,446.260010,429.670563,264085700
2021-08-27,447.119995,454.049988,447.059998,453.190002,436.342926,276115100
2021-09-03,451.980011,453.630005,448.720001,448.980011,432.289429,212994300
2021-09-10,451.040009,451.489990,443.220001,447.170013,430.546722,408462800
2021-09-17,444.920013,445.369995,428.859985,443.179993,426.704987,556142700
2021-09-24,441.440002,444.670013,428.779999,429.140015,414.510742,476737400
2021-10-01,430.980011,441.679993,426.359985,438.660004,423.706085,533962300
2021-10-08,439.480011,442.660004,431.540009,442.500000,427.415222,354182700
2021-10-15,444.750000,453.829987,443.269989,453.589996,438.127136,266347200
2021-10-22,453.130005,458.489990,451.049988,458.320007,442.695923,284010600
2021-10-29,455.869995,467.000000,455.559998,466.910004,450.993042,272861300
2021-11-05,469.279999,470.649994,462.040009,463.769989,447.960083,272223100
2021-11-12,465.119995,470.489990,464.109985,469.730011,453.716980,247788600
2021-11-19,469.609985,473.540009,464.450012,469.440002,453.436890,265142900
2021-11-26,462.339996,466.559998,450.290009,457.399994,441.807251,607075000
2021-12-03,459.170013,470.000000,448.920013,466.350006,450.452179,465305200
2021-12-10,469.230011,472.869995,460.250000,466.450012,450.548767,495616500
2021-12-17,461.549988,472.190002,451.140015,470.600006,454.557312,427782600
2021-12-24,472.059998,479.000000,472.010010,476.160004,461.543579,213915200
2021-12-31,475.640015,476.859985,474.670013,474.959991,460.380371,65237400
